restaurant_url
https://www.yelp.co.uk/biz/indian-ocean-ni-newtownabbey
https://www.yelp.co.uk/biz/harmony-newtownabbey
https://www.yelp.co.uk/biz/cafe-cuisine-newtownabbey
https://www.yelp.co.uk/biz/fountain-house-newtownabbey
https://www.yelp.co.uk/biz/maloneys-chippy-newtownabbey
https://www.yelp.co.uk/biz/yum-sing-newtownabbey
https://www.yelp.co.uk/biz/pizzarella-glengormley
https://www.yelp.co.uk/biz/lins-garden-newtownabbey
https://www.yelp.co.uk/biz/sleepy-hollow-restaurant-newtownabbey
https://www.yelp.co.uk/biz/cod-house-newtownabbey
https://www.yelp.co.uk/biz/the-loft-newtownabbey
https://www.yelp.co.uk/biz/whitehouse-working-mens-club-newtownabbey
https://www.yelp.co.uk/biz/thyme-cafe-newtownabbey
https://www.yelp.co.uk/biz/the-khayber-newtownabbey
https://www.yelp.co.uk/biz/greencastle-newtownabbey
https://www.yelp.co.uk/biz/thunderdome-cafe-newtownabbey
https://www.yelp.co.uk/biz/lucky-house-newtownabbey
https://www.yelp.co.uk/biz/maloneys-bar-and-restaurant-newtownabbey
https://www.yelp.co.uk/biz/new-mossley-chippy-new-mossley
https://www.yelp.co.uk/biz/toms-bar-and-fluid-lounge-glengormley
https://www.yelp.co.uk/biz/knags-bar-and-grill-glengormley
https://www.yelp.co.uk/biz/captains-table-newtownabbey
https://www.yelp.co.uk/biz/hot-igloo-glengormley
https://www.yelp.co.uk/biz/linen-and-latte-glengormley
https://www.yelp.co.uk/biz/hamads-takeaway-newtownabbey
https://www.yelp.co.uk/biz/corriander-restaurant-and-corrs-bar-newtownabbey
https://www.yelp.co.uk/biz/cafe-alfresco-newtownabbey-2
https://www.yelp.co.uk/biz/papas-kitchen-newtownabbey
https://www.yelp.co.uk/biz/royal-thai-glengormley
https://www.yelp.co.uk/biz/mama-masala-glengormley
https://www.yelp.co.uk/biz/subway-glengormley
https://www.yelp.co.uk/biz/stacks-bistro-newtownabbey
https://www.yelp.co.uk/biz/silver-lough-chinese-takeaway-newtownabbey
https://www.yelp.co.uk/biz/new-taste-newtownabbey
https://www.yelp.co.uk/biz/holland-and-barrett-newtownabbey
https://www.yelp.co.uk/biz/bombay-dreams-newtownabbey
https://www.yelp.co.uk/biz/coffee-bean-deli-whiteabbey
https://www.yelp.co.uk/biz/sen-asian-cuisine-newtownabbey
https://www.yelp.co.uk/biz/a-bar-towing-services-newtownabbey
https://www.yelp.co.uk/biz/pizza-hut-newtownabbey
https://www.yelp.co.uk/biz/the-crescent-newtownabbey
https://www.yelp.co.uk/biz/pearl-river-newtownabbey
https://www.yelp.co.uk/biz/jade-house-newtownabbey
https://www.yelp.co.uk/biz/kfc-newtownabbey-2
https://www.yelp.co.uk/biz/little-sicily-newtownabbey
https://www.yelp.co.uk/biz/la-gnosh-steak-house-newtownabbey
https://www.yelp.co.uk/biz/shaheen-tandoori-indian-newtownabbey
https://www.yelp.co.uk/biz/jospers-newtownabbey
https://www.yelp.co.uk/biz/toto-chinese-restaurant-newtownabbey
https://www.yelp.co.uk/biz/radhuni-glengormley
https://www.yelp.co.uk/biz/cafe-alfresco-glengormley
https://www.yelp.co.uk/biz/cafe-zest-newtownabbey
https://www.yelp.co.uk/biz/china-court-newtownabbey
https://www.yelp.co.uk/biz/four-star-pizza-newtownabbey
https://www.yelp.co.uk/biz/puccinis-newtownabbey
https://www.yelp.co.uk/biz/raffertys-newtownabbey
https://www.yelp.co.uk/biz/js-american-diner-newtownabbey
https://www.yelp.co.uk/biz/the-railway-fryer-newtownabbey
https://www.yelp.co.uk/biz/burger-king-glengormley-newtownabbey
https://www.yelp.co.uk/biz/mcdonalds-whiteabbey
https://www.yelp.co.uk/biz/ahmed-foods-takeaway-newtownabbey
https://www.yelp.co.uk/biz/fish-and-chip-shop-newtownabbey
https://www.yelp.co.uk/biz/caf%C3%A9-nero-newtownabbey-3
https://www.yelp.co.uk/biz/yangtze-noodle-bar-newtownabbey
https://www.yelp.co.uk/biz/saleems-moghul-newtownabbey
https://www.yelp.co.uk/biz/emmas-newtownabbey
https://www.yelp.co.uk/biz/spring-chinese-takeaway-newtownabbey
https://www.yelp.co.uk/biz/golden-wok-newtownabbey
https://www.yelp.co.uk/biz/food-court-whiteabbey
https://www.yelp.co.uk/biz/good-fortune-newtownabbey
https://www.yelp.co.uk/biz/kfc-newtownabbey
https://www.yelp.co.uk/biz/burnfield-house-golf-club-and-restaurant-newtownabbey
https://www.yelp.co.uk/biz/thunderdome-belfast
https://www.yelp.co.uk/biz/ballyearl-diner-newtownabbey
https://www.yelp.co.uk/biz/the-welcome-newtownabbey
https://www.yelp.co.uk/biz/jumbo-restaurants-newtownabbey
https://www.yelp.co.uk/biz/abbey-tandoori-newtownabbey
https://www.yelp.co.uk/biz/fluid-bar-and-grill-glengormley
https://www.yelp.co.uk/biz/o-briens-whiteabbey
https://www.yelp.co.uk/biz/china-city-newtownabbey
https://www.yelp.co.uk/biz/mcgoos-traditional-fish-and-chips-newtownabbey
https://www.yelp.co.uk/biz/capone-pizza-newtownabbey
https://www.yelp.co.uk/biz/barista-coffee-house-jordanstown
https://www.yelp.co.uk/biz/paninaro-take-away-food-shops-newtownabbey
https://www.yelp.co.uk/biz/pizza-paradiso-newtownabbey
https://www.yelp.co.uk/biz/hungry-hound-newtownabbey
https://www.yelp.co.uk/biz/mcdonalds-newtownabbey
https://www.yelp.co.uk/biz/sahara-whiteabbey
https://www.yelp.co.uk/biz/kfc-whiteabbey
https://www.yelp.co.uk/biz/the-crescent-newtownabbey-2
https://www.yelp.co.uk/biz/burger-king-whiteabbey
https://www.yelp.co.uk/biz/greedy-pigs-traditional-fish-and-chips-newtownabbey
https://www.yelp.co.uk/biz/moghul-tandoori-carryout-newtownabbey
https://www.yelp.co.uk/biz/kfc-newtownabbey-4
https://www.yelp.co.uk/biz/cafe-nero-newtownabbey-2
https://www.yelp.co.uk/biz/tandoori-house-newtownabbey
https://www.yelp.co.uk/biz/pizza-paradise-monkstown
https://www.yelp.co.uk/biz/the-chip-yard-newtownabbey
https://www.yelp.co.uk/biz/sue-and-jens-kitchen-monkstown
https://www.yelp.co.uk/biz/fluid-bar-and-grill-belfast
